epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.7428571581840515,0.0010000000474974513,0.6634770631790161,0.5,0.7348990440368652
1,0.8342857360839844,0.0010000000474974513,0.39762821793556213,0.5,0.9162161946296692
2,0.8999999761581421,0.0010000000474974513,0.27086716890335083,0.5,2.076096534729004
3,0.9328571557998657,0.0010000000474974513,0.19637563824653625,0.5,3.0235705375671387
4,0.9814285635948181,0.0005000000237487257,0.09386169165372849,0.5,4.161890506744385
5,0.991428554058075,0.0005000000237487257,0.06282027065753937,0.5,4.765010356903076
6,0.9814285635948181,0.0005000000237487257,0.08829306811094284,0.5,4.322877407073975
